Contract Name,Contract Address,Slot,Value
adminControls,0x32A5f5D0BdB48E0A3A79ec21364e2F9f3f6a23c5,36,0x0000000000000000000000000000000000000000000000000000000000000000
adminControls,0x32A5f5D0BdB48E0A3A79ec21364e2F9f3f6a23c5,37,0x0000000000000000000000000000000000000000000000000000000000000000
adminControls,0x32A5f5D0BdB48E0A3A79ec21364e2F9f3f6a23c5,38,0x0000000000000000000000000000000000000000000000000000000000000000
adminControls,0x32A5f5D0BdB48E0A3A79ec21364e2F9f3f6a23c5,39,0x0000000000000000000000000000000000000000000000000000000000000000
adminControls,0x32A5f5D0BdB48E0A3A79ec21364e2F9f3f6a23c5,40,0x0000000000000000000000000000000000000000000000000000000000000000
adminControls,0x32A5f5D0BdB48E0A3A79ec21364e2F9f3f6a23c5,41,0x0000000000000000000000000000000000000000000000000000000000000000
adminControls,0x32A5f5D0BdB48E0A3A79ec21364e2F9f3f6a23c5,42,0x0000000000000000000000000000000000000000000000000000000000000000
adminControls,0x32A5f5D0BdB48E0A3A79ec21364e2F9f3f6a23c5,43,0x0000000000000000000000000000000000000000000000000000000000000000
adminControls,0x32A5f5D0BdB48E0A3A79ec21364e2F9f3f6a23c5,44,0x0000000000000000000000000000000000000000000000000000000000000000
adminControls,0x32A5f5D0BdB48E0A3A79ec21364e2F9f3f6a23c5,45,0x0000000000000000000000000000000000000000000000000000000000000000
adminControls,0x32A5f5D0BdB48E0A3A79ec21364e2F9f3f6a23c5,46,0x0000000000000000000000000000000000000000000000000000000000000000
adminControls,0x32A5f5D0BdB48E0A3A79ec21364e2F9f3f6a23c5,47,0x0000000000000000000000000000000000000000000000000000000000000000
adminControls,0x32A5f5D0BdB48E0A3A79ec21364e2F9f3f6a23c5,48,0x0000000000000000000000000000000000000000000000000000000000000000
adminControls,0x32A5f5D0BdB48E0A3A79ec21364e2F9f3f6a23c5,49,0x0000000000000000000000000000000000000000000000000000000000000000
adminControls,0x32A5f5D0BdB48E0A3A79ec21364e2F9f3f6a23c5,50,0x0000000000000000000000000000000000000000000000000000000000000000
adminControls,0x32A5f5D0BdB48E0A3A79ec21364e2F9f3f6a23c5,51,0x0000000000000000000000000000000000000000000000000000000000000000
adminControls,0x32A5f5D0BdB48E0A3A79ec21364e2F9f3f6a23c5,52,0x0000000000000000000000000000000000000000000000000000000000000000
